PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it4_0,49,29,True,43,49,29
p_it0_0,1,1,True,67,1,1
p_it2_0,1,10,True,66,1,10
p_it20_0,1,39,True,73,1,39
p_it24_0,39,49,True,81,39,49
p_it8_0,1,49,True,99,1,49
p_it30_0,1,49,True,127,1,49
p_it42_0,49,49,True,123,49,49
p_it6_0,1,10,True,166,1,10
p_it92_0,49,49,True,89,49,49
p_it72_0,49,49,True,145,49,49
p_it144_0,1,29,True,79,1,29
p_it120_0,1,29,True,103,1,29
p_it162_0,39,49,True,83,39,49
p_it158_0,1,29,True,91,1,29
p_it170_0,39,49,True,123,39,49
p_it194_0,1,39,True,99,1,39
p_it192_0,39,49,True,107,39,49
p_it198_0,39,1,True,129,39,1
p_it224_0,39,1,True,113,39,1
p_it250_0,1,10,True,128,1,10
p_it286_0,1,10,True,114,1,10
p_it270_0,1,1,True,133,1,1
p_it318_0,1,39,True,105,1,39
p_it306_0,10,49,True,118,10,49
p_it296_0,39,49,True,183,39,49
p_it348_0,49,49,True,131,49,49
