PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it2_0,1,29,True,49,1,29
p_it6_0,49,29,True,59,49,29
p_it0_0,49,29,True,69,49,29
p_it4_0,39,49,True,67,39,49
p_it10_0,29,49,True,69,29,49
p_it20_0,49,10,True,62,49,10
p_it26_0,29,1,True,57,29,1
p_it28_0,49,29,True,57,49,29
p_it30_0,20,1,True,56,20,1
p_it14_0,20,1,True,74,20,1
p_it16_0,10,49,True,74,10,49
p_it8_0,49,10,True,82,49,10
p_it22_0,1,10,True,74,1,10
p_it12_0,49,49,True,89,49,49
p_it44_0,49,20,True,60,49,20
p_it18_0,1,1,True,89,1,1
p_it24_0,10,49,True,86,10,49
p_it36_0,10,49,True,78,10,49
p_it42_0,1,39,True,83,1,39
p_it56_0,39,49,True,69,39,49
p_it74_0,39,1,True,63,39,1
p_it62_0,39,49,True,77,39,49
p_it70_0,49,29,True,71,49,29
p_it90_0,39,49,True,59,39,49
p_it82_0,1,1,True,71,1,1
p_it88_0,20,49,True,68,20,49
p_it68_0,10,1,True,92,10,1
p_it66_0,49,20,True,94,49,20
p_it80_0,49,1,True,81,49,1
p_it98_0,1,39,True,81,1,39
p_it64_0,1,49,True,117,1,49
p_it84_0,1,49,True,99,1,49
p_it86_0,1,1,True,105,1,1
p_it100_0,10,1,True,100,10,1
p_it142_0,1,39,True,59,1,39
p_it114_0,49,10,True,88,49,10
p_it94_0,1,1,True,117,1,1
p_it108_0,1,1,True,107,1,1
p_it150_0,29,1,True,71,29,1
p_it130_0,39,1,True,91,39,1
p_it140_0,29,1,True,83,29,1
p_it134_0,49,1,True,93,49,1
p_it132_0,10,1,True,96,10,1
p_it124_0,29,49,True,107,29,49
p_it144_0,10,49,True,96,10,49
p_it162_0,1,20,True,78,1,20
p_it160_0,39,1,True,97,39,1
p_it168_0,49,29,True,91,49,29
p_it184_0,49,49,True,83,49,49
p_it226_0,1,29,True,49,1,29
p_it214_0,1,10,True,62,1,10
p_it172_0,49,39,True,107,49,39
p_it170_0,39,49,True,117,39,49
p_it176_0,49,49,True,113,49,49
p_it192_0,20,49,True,98,20,49
p_it208_0,1,29,True,85,1,29
p_it198_0,1,39,True,99,1,39
p_it230_0,20,49,True,68,20,49
p_it204_0,1,29,True,101,1,29
p_it210_0,39,49,True,97,39,49
p_it218_0,1,1,True,91,1,1
p_it246_0,1,29,True,71,1,29
p_it244_0,49,1,True,77,49,1
p_it254_0,49,29,True,69,49,29
p_it196_0,49,49,True,131,49,49
p_it250_0,49,10,True,88,49,10
p_it276_0,29,1,True,75,29,1
p_it252_0,1,49,True,99,1,49
p_it280_0,20,1,True,72,20,1
p_it258_0,29,1,True,95,29,1
p_it272_0,49,29,True,89,49,29
p_it270_0,39,1,True,95,39,1
p_it296_0,10,1,True,80,10,1
p_it278_0,1,10,True,98,1,10
p_it282_0,20,1,True,94,20,1
p_it302_0,29,1,True,75,29,1
p_it316_0,49,39,True,63,49,39
p_it288_0,1,10,True,94,1,10
p_it290_0,29,49,True,97,29,49
p_it310_0,39,49,True,87,39,49
p_it324_0,49,49,True,79,49,49
p_it328_0,39,1,True,77,39,1
p_it348_0,1,1,True,69,1,1
p_it304_0,49,10,True,114,49,10
p_it330_0,29,1,True,89,29,1
p_it340_0,1,29,True,85,1,29
p_it342_0,49,49,True,87,49,49
p_it356_0,1,29,True,89,1,29
p_it364_0,39,49,True,81,39,49
p_it374_0,20,49,True,74,20,49
p_it358_0,20,49,True,94,20,49
p_it366_0,49,20,True,88,49,20
p_it352_0,1,1,True,103,1,1
p_it334_0,1,1,True,123,1,1
p_it388_0,20,1,True,74,20,1
p_it378_0,1,49,True,85,1,49
p_it368_0,1,49,True,95,1,49
p_it404_0,1,29,True,67,1,29
p_it408_0,10,49,True,78,10,49
p_it406_0,49,39,True,85,49,39
p_it402_0,20,1,True,90,20,1
p_it438_0,20,49,True,60,20,49
