PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it2_0,20,49,True,32,20,49
p_it0_0,1,10,True,46,1,10
p_it4_0,49,10,True,56,49,10
p_it8_0,49,39,True,63,49,39
p_it20_0,49,49,True,77,49,49
p_it10_0,39,49,True,99,39,49
p_it44_0,39,1,True,75,39,1
p_it36_0,49,1,True,85,49,1
p_it34_0,49,39,True,111,49,39
p_it64_0,1,39,True,107,1,39
p_it32_0,1,20,True,144,1,20
p_it90_0,1,49,True,117,1,49
p_it70_0,10,49,True,142,10,49
p_it86_0,39,1,True,143,39,1
p_it134_0,39,49,True,121,39,49
p_it84_0,49,49,True,173,49,49
p_it188_0,10,1,True,100,10,1
p_it180_0,39,49,True,115,39,49
p_it204_0,1,1,True,117,1,1
p_it232_0,1,39,True,91,1,39
p_it222_0,1,49,True,105,1,49
p_it228_0,1,1,True,125,1,1
p_it256_0,10,49,True,116,10,49
p_it278_0,1,29,True,109,1,29
p_it322_0,1,20,True,74,1,20
p_it300_0,1,20,True,96,1,20
p_it302_0,39,1,True,135,39,1
p_it328_0,39,1,True,123,39,1
p_it362_0,10,1,True,98,10,1
p_it374_0,10,1,True,88,10,1
p_it386_0,1,1,True,91,1,1
