PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it0_0,5,9,False,9,5,9
p_it2_0,1,9,True,15,1,9
p_it6_0,5,1,True,11,5,1
p_it4_0,1,7,True,15,1,7
p_it8_0,7,1,False,13,7,1
p_it10_0,1,7,False,13,1,7
p_it16_0,9,5,True,13,9,5
p_it18_0,1,7,True,13,1,7
p_it20_0,9,7,False,13,9,7
p_it22_0,2,1,True,16,2,1
p_it24_0,7,1,True,17,7,1
p_it28_0,9,1,True,15,9,1
p_it32_0,1,5,True,13,1,5
p_it30_0,9,1,True,19,9,1
p_it36_0,9,2,True,14,9,2
p_it40_0,2,1,False,12,2,1
p_it44_0,7,1,True,13,7,1
p_it42_0,4,9,True,18,4,9
p_it48_0,7,1,True,13,7,1
p_it50_0,9,5,False,11,9,5
p_it56_0,1,2,True,12,1,2
p_it52_0,2,9,True,20,2,9
p_it60_0,9,9,True,13,9,9
p_it58_0,1,2,True,16,1,2
p_it62_0,4,9,True,16,4,9
p_it66_0,1,9,True,19,1,9
p_it72_0,1,4,True,14,1,4
p_it70_0,9,7,True,17,9,7
p_it76_0,7,1,True,15,7,1
p_it74_0,1,1,True,17,1,1
p_it84_0,2,9,False,14,2,9
p_it88_0,2,9,False,12,2,9
p_it86_0,9,2,False,14,9,2
p_it90_0,7,9,False,13,7,9
p_it92_0,9,1,True,15,9,1
p_it98_0,9,7,True,13,9,7
p_it96_0,9,2,True,18,9,2
p_it102_0,5,1,False,15,5,1
p_it100_0,9,9,True,17,9,9
p_it110_0,9,5,True,9,9,5
p_it106_0,5,9,True,17,5,9
p_it112_0,9,4,True,12,9,4
p_it116_0,9,2,True,10,9,2
p_it118_0,1,5,True,13,1,5
p_it122_0,9,4,True,10,9,4
p_it120_0,9,9,True,13,9,9
p_it124_0,1,1,True,15,1,1
p_it130_0,1,5,False,9,1,5
p_it126_0,1,2,True,14,1,2
p_it132_0,5,1,False,13,5,1
p_it140_0,5,1,False,9,5,1
p_it134_0,4,1,True,16,4,1
p_it138_0,9,5,True,13,9,5
p_it142_0,9,2,True,14,9,2
p_it144_0,9,1,False,13,9,1
p_it148_0,9,1,True,11,9,1
p_it150_0,4,1,True,12,4,1
p_it152_0,5,9,True,11,5,9
p_it154_0,1,7,True,17,1,7
p_it156_0,4,9,True,16,4,9
p_it160_0,1,4,False,12,1,4
p_it158_0,1,1,True,15,1,1
p_it162_0,2,1,True,16,2,1
p_it170_0,7,9,True,15,7,9
p_it174_0,1,5,False,11,1,5
p_it178_0,4,9,False,8,4,9
p_it172_0,1,2,True,16,1,2
p_it176_0,2,1,True,14,2,1
p_it184_0,1,7,True,11,1,7
p_it186_0,1,9,False,13,1,9
p_it188_0,5,9,False,11,5,9
p_it190_0,1,7,True,15,1,7
p_it194_0,1,2,True,16,1,2
p_it192_0,2,9,True,18,2,9
p_it198_0,7,9,True,15,7,9
p_it200_0,9,1,True,17,9,1
p_it204_0,1,2,False,16,1,2
p_it208_0,4,9,False,12,4,9
p_it210_0,1,5,False,11,1,5
p_it212_0,7,1,True,15,7,1
p_it218_0,2,9,True,12,2,9
p_it216_0,5,9,True,15,5,9
p_it220_0,4,1,True,12,4,1
p_it222_0,1,1,False,15,1,1
p_it230_0,1,9,False,11,1,9
p_it226_0,9,1,True,15,9,1
p_it232_0,1,1,True,13,1,1
p_it228_0,9,7,True,17,9,7
p_it236_0,5,1,False,11,5,1
p_it240_0,1,4,False,14,1,4
p_it244_0,5,1,False,13,5,1
p_it246_0,1,5,False,13,1,5
p_it242_0,9,2,True,18,9,2
p_it248_0,9,4,True,12,9,4
p_it252_0,9,4,False,14,9,4
p_it256_0,2,9,False,16,2,9
p_it258_0,1,2,False,14,1,2
p_it260_0,7,1,False,13,7,1
p_it262_0,1,2,True,12,1,2
p_it264_0,9,9,True,13,9,9
p_it272_0,1,5,True,9,1,5
p_it270_0,1,1,False,15,1,1
p_it274_0,5,1,False,11,5,1
p_it276_0,1,7,True,13,1,7
p_it278_0,9,2,True,14,9,2
p_it280_0,2,9,False,14,2,9
p_it284_0,9,7,True,15,9,7
p_it290_0,9,4,False,12,9,4
p_it286_0,4,9,True,16,4,9
p_it288_0,1,4,False,18,1,4
p_it292_0,2,1,False,18,2,1
p_it300_0,7,9,False,11,7,9
p_it298_0,9,9,True,13,9,9
p_it302_0,2,1,True,16,2,1
p_it304_0,1,9,True,17,1,9
p_it312_0,4,9,True,12,4,9
p_it308_0,1,7,True,17,1,7
p_it310_0,9,2,True,16,9,2
p_it316_0,1,4,True,14,1,4
p_it324_0,9,4,True,12,9,4
p_it320_0,2,9,True,16,2,9
p_it322_0,9,9,True,17,9,9
p_it326_0,9,4,True,14,9,4
p_it334_0,7,9,True,11,7,9
p_it328_0,1,9,True,17,1,9
p_it338_0,4,1,False,12,4,1
p_it336_0,9,4,False,18,9,4
p_it340_0,2,9,True,14,2,9
p_it344_0,7,9,True,13,7,9
p_it348_0,1,1,True,13,1,1
p_it346_0,9,9,False,19,9,9
p_it354_0,1,5,False,11,1,5
p_it352_0,1,9,True,15,1,9
p_it356_0,2,9,True,12,2,9
p_it360_0,1,4,False,14,1,4
p_it364_0,9,7,False,13,9,7
p_it370_0,1,5,True,9,1,5
p_it366_0,1,4,True,18,1,4
p_it372_0,1,2,False,14,1,2
p_it368_0,1,4,True,18,1,4
p_it378_0,1,5,True,9,1,5
p_it376_0,1,7,True,11,1,7
p_it384_0,2,1,True,14,2,1
p_it382_0,1,9,True,17,1,9
p_it386_0,9,9,True,15,9,9
p_it388_0,1,9,True,15,1,9
p_it390_0,9,4,True,16,9,4
p_it396_0,4,9,True,16,4,9
p_it400_0,4,9,True,12,4,9
p_it404_0,9,4,False,10,9,4
p_it402_0,9,4,False,16,9,4
p_it398_0,9,9,True,21,9,9
p_it410_0,4,9,True,10,4,9
p_it412_0,2,1,True,14,2,1
p_it414_0,4,1,True,14,4,1
p_it418_0,1,5,True,11,1,5
p_it416_0,9,9,True,13,9,9
p_it420_0,9,2,True,18,9,2
p_it424_0,4,9,True,16,4,9
p_it428_0,5,1,True,13,5,1
p_it426_0,1,7,True,15,1,7
p_it430_0,2,1,True,16,2,1
p_it436_0,9,2,False,14,9,2
