PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it2_0,20,49,True,36,20,49
p_it0_0,1,29,True,53,1,29
p_it4_0,20,1,True,54,20,1
p_it12_0,49,10,True,52,49,10
p_it24_0,29,49,True,43,29,49
p_it10_0,20,1,True,60,20,1
p_it6_0,49,1,True,69,49,1
p_it8_0,1,39,True,73,1,39
p_it20_0,39,49,True,63,39,49
p_it14_0,29,1,True,73,29,1
p_it18_0,49,29,True,69,49,29
p_it16_0,1,49,True,77,1,49
p_it28_0,49,10,True,66,49,10
p_it48_0,20,1,True,50,20,1
p_it30_0,20,49,True,68,20,49
p_it32_0,1,20,True,68,1,20
p_it22_0,1,39,True,81,1,39
p_it26_0,49,49,True,79,49,49
p_it54_0,10,1,True,62,10,1
p_it38_0,29,1,True,81,29,1
p_it46_0,49,39,True,83,49,39
p_it62_0,29,1,True,71,29,1
p_it42_0,49,49,True,91,49,49
p_it64_0,20,49,True,72,20,49
p_it82_0,49,49,True,63,49,49
p_it66_0,1,39,True,81,1,39
p_it70_0,39,49,True,77,39,49
p_it58_0,1,1,True,91,1,1
p_it76_0,49,1,True,83,49,1
p_it88_0,29,49,True,73,29,49
p_it74_0,10,49,True,88,10,49
p_it68_0,1,49,True,99,1,49
p_it94_0,1,1,True,79,1,1
p_it102_0,1,10,True,72,1,10
p_it90_0,49,10,True,92,49,10
p_it128_0,1,29,True,67,1,29
p_it112_0,10,1,True,96,10,1
p_it100_0,1,1,True,115,1,1
p_it116_0,49,49,True,101,49,49
p_it126_0,1,1,True,97,1,1
p_it124_0,39,1,True,105,39,1
p_it162_0,39,49,True,69,39,49
p_it118_0,1,10,True,114,1,10
p_it122_0,49,49,True,113,49,49
p_it152_0,10,1,True,86,10,1
p_it148_0,49,29,True,95,49,29
p_it134_0,49,1,True,113,49,1
p_it146_0,49,29,True,105,49,29
p_it160_0,49,20,True,92,49,20
p_it166_0,1,20,True,86,1,20
p_it170_0,29,49,True,83,29,49
p_it140_0,1,10,True,114,1,10
p_it190_0,29,1,True,65,29,1
p_it196_0,49,20,True,78,49,20
p_it218_0,20,49,True,72,20,49
p_it198_0,49,1,True,99,49,1
p_it210_0,1,1,True,89,1,1
p_it238_0,20,1,True,66,20,1
p_it224_0,29,1,True,85,29,1
p_it226_0,49,10,True,86,49,10
p_it194_0,1,10,True,120,1,10
p_it220_0,29,1,True,95,29,1
p_it200_0,39,49,True,115,39,49
p_it242_0,49,10,True,74,49,10
p_it216_0,1,1,True,105,1,1
p_it244_0,49,49,True,79,49,49
p_it232_0,49,49,True,95,49,49
p_it230_0,10,49,True,104,10,49
p_it222_0,1,29,True,113,1,29
p_it250_0,1,10,True,90,1,10
p_it298_0,49,20,True,60,49,20
p_it286_0,49,20,True,74,49,20
p_it288_0,49,39,True,89,49,39
p_it300_0,49,1,True,79,49,1
p_it290_0,1,29,True,93,1,29
p_it310_0,49,39,True,75,49,39
p_it326_0,20,1,True,60,20,1
p_it282_0,49,49,True,105,49,49
p_it304_0,20,49,True,84,20,49
p_it316_0,1,20,True,72,1,20
p_it322_0,20,49,True,68,20,49
p_it306_0,49,49,True,87,49,49
p_it302_0,49,49,True,97,49,49
p_it308_0,49,10,True,96,49,10
p_it292_0,49,49,True,115,49,49
p_it312_0,10,1,True,102,10,1
p_it328_0,1,39,True,105,1,39
p_it374_0,49,39,True,63,49,39
p_it362_0,1,29,True,77,1,29
p_it342_0,1,49,True,101,1,49
p_it358_0,29,1,True,89,29,1
p_it368_0,49,39,True,81,49,39
p_it370_0,20,1,True,80,20,1
p_it356_0,49,39,True,95,49,39
p_it364_0,39,1,True,93,39,1
p_it360_0,49,39,True,99,49,39
p_it382_0,20,1,True,90,20,1
p_it366_0,1,1,True,109,1,1
p_it412_0,49,29,True,73,49,29
p_it390_0,29,49,True,97,29,49
p_it400_0,1,29,True,91,1,29
p_it384_0,1,20,True,108,1,20
p_it386_0,1,39,True,109,1,39
