PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it4_0,1,5,False,9,1,5
p_it0_0,2,9,True,14,2,9
p_it6_0,9,4,True,10,9,4
p_it2_0,9,2,True,16,9,2
p_it8_0,4,1,False,10,4,1
p_it10_0,1,2,True,16,1,2
p_it12_0,9,5,True,15,9,5
p_it14_0,9,1,False,15,9,1
p_it18_0,9,7,False,11,9,7
p_it22_0,1,5,True,9,1,5
p_it20_0,9,2,True,12,9,2
p_it16_0,1,9,True,19,1,9
p_it24_0,1,4,True,14,1,4
p_it28_0,7,1,True,13,7,1
p_it26_0,1,4,True,16,1,4
p_it30_0,4,9,False,12,4,9
p_it32_0,2,1,True,14,2,1
p_it36_0,1,7,True,15,1,7
p_it38_0,9,5,True,13,9,5
p_it44_0,4,9,False,8,4,9
p_it40_0,5,9,True,13,5,9
p_it34_0,7,9,True,19,7,9
p_it42_0,1,5,True,11,1,5
p_it50_0,2,9,True,12,2,9
p_it46_0,5,9,True,17,5,9
p_it54_0,5,9,True,11,5,9
p_it48_0,7,1,True,17,7,1
p_it52_0,9,1,True,15,9,1
p_it56_0,1,9,True,15,1,9
p_it62_0,5,1,False,11,5,1
p_it58_0,2,1,True,16,2,1
p_it60_0,2,1,True,18,2,1
p_it64_0,1,1,True,17,1,1
p_it66_0,9,9,True,17,9,9
p_it68_0,9,2,True,16,9,2
p_it72_0,9,4,False,14,9,4
p_it74_0,1,4,False,14,1,4
p_it70_0,7,1,True,19,7,1
p_it82_0,5,9,True,11,5,9
p_it76_0,1,7,True,17,1,7
p_it78_0,4,9,True,16,4,9
p_it80_0,1,4,False,16,1,4
p_it84_0,4,1,False,12,4,1
p_it86_0,9,7,True,15,9,7
p_it88_0,1,4,False,14,1,4
p_it90_0,2,1,True,12,2,1
p_it92_0,4,1,True,14,4,1
p_it94_0,9,9,True,17,9,9
p_it96_0,4,1,True,16,4,1
p_it98_0,9,2,True,14,9,2
p_it102_0,7,9,False,11,7,9
p_it100_0,1,2,True,14,1,2
p_it104_0,9,5,True,13,9,5
p_it108_0,5,1,True,11,5,1
p_it106_0,9,4,True,18,9,4
p_it110_0,1,5,False,15,1,5
p_it114_0,1,2,True,14,1,2
p_it116_0,5,1,True,13,5,1
p_it112_0,1,7,False,17,1,7
p_it120_0,1,9,False,13,1,9
p_it118_0,4,9,False,18,4,9
p_it122_0,1,1,True,15,1,1
p_it128_0,1,2,False,12,1,2
p_it124_0,9,2,True,16,9,2
p_it130_0,1,7,False,11,1,7
p_it126_0,9,5,True,15,9,5
p_it134_0,9,5,True,13,9,5
p_it136_0,4,1,True,12,4,1
p_it132_0,7,9,True,19,7,9
p_it138_0,9,1,True,15,9,1
p_it140_0,7,1,True,13,7,1
p_it144_0,1,4,True,16,1,4
p_it148_0,4,9,False,12,4,9
p_it142_0,1,2,True,20,1,2
p_it146_0,9,2,True,16,9,2
p_it154_0,9,1,True,13,9,1
p_it150_0,1,1,True,17,1,1
p_it152_0,4,9,False,16,4,9
p_it158_0,2,1,True,14,2,1
p_it160_0,9,5,False,15,9,5
p_it156_0,9,9,True,19,9,9
p_it166_0,1,5,True,11,1,5
p_it162_0,1,5,True,15,1,5
p_it168_0,4,1,True,12,4,1
p_it164_0,1,1,True,17,1,1
p_it172_0,4,1,False,10,4,1
p_it170_0,2,1,False,14,2,1
p_it176_0,4,9,False,12,4,9
p_it174_0,2,9,True,14,2,9
p_it178_0,9,4,False,14,9,4
p_it180_0,9,2,True,14,9,2
p_it186_0,4,9,False,10,4,9
p_it184_0,9,2,True,14,9,2
p_it182_0,1,7,True,17,1,7
p_it190_0,9,9,True,13,9,9
p_it188_0,9,1,True,17,9,1
p_it192_0,4,9,True,16,4,9
p_it194_0,7,9,True,15,7,9
p_it196_0,9,1,True,15,9,1
p_it202_0,9,4,True,12,9,4
p_it198_0,9,2,True,18,9,2
p_it200_0,1,4,True,16,1,4
p_it204_0,9,7,True,13,9,7
p_it208_0,1,7,False,11,1,7
p_it206_0,7,1,False,15,7,1
p_it212_0,7,9,False,11,7,9
p_it214_0,9,5,True,11,9,5
p_it210_0,1,1,True,17,1,1
p_it216_0,1,5,True,13,1,5
p_it218_0,5,1,False,15,5,1
p_it222_0,5,9,True,11,5,9
p_it220_0,9,7,False,13,9,7
p_it224_0,9,1,False,17,9,1
p_it230_0,1,2,False,12,1,2
p_it228_0,9,2,True,16,9,2
p_it226_0,9,4,True,18,9,4
p_it232_0,5,9,False,13,5,9
p_it234_0,9,7,True,11,9,7
p_it238_0,2,1,False,12,2,1
p_it236_0,2,1,True,16,2,1
p_it240_0,9,1,True,15,9,1
p_it244_0,2,9,True,12,2,9
p_it242_0,4,9,True,16,4,9
p_it252_0,1,5,True,9,1,5
p_it246_0,1,4,True,16,1,4
p_it248_0,9,2,True,14,9,2
p_it250_0,1,4,False,14,1,4
p_it256_0,2,9,True,12,2,9
p_it260_0,1,5,False,9,1,5
p_it254_0,7,1,True,17,7,1
p_it258_0,9,5,True,13,9,5
p_it262_0,7,9,True,15,7,9
p_it264_0,1,7,False,15,1,7
p_it270_0,9,2,True,12,9,2
p_it268_0,9,2,True,14,9,2
p_it272_0,9,4,False,10,9,4
p_it266_0,1,4,True,18,1,4
p_it274_0,9,1,True,15,9,1
p_it276_0,9,9,True,15,9,9
p_it280_0,1,2,True,14,1,2
p_it284_0,5,9,False,11,5,9
p_it286_0,7,1,False,9,7,1
p_it278_0,7,1,True,17,7,1
p_it282_0,9,2,False,14,9,2
p_it288_0,9,2,True,14,9,2
p_it292_0,1,2,True,14,1,2
p_it294_0,1,5,False,15,1,5
p_it296_0,1,9,True,13,1,9
p_it298_0,9,1,True,11,9,1
p_it290_0,1,1,True,19,1,1
p_it300_0,7,1,True,9,7,1
p_it306_0,9,5,False,7,9,5
p_it304_0,9,2,True,14,9,2
p_it302_0,1,4,True,16,1,4
p_it308_0,5,1,False,13,5,1
p_it310_0,4,1,True,16,4,1
p_it312_0,9,2,False,14,9,2
p_it314_0,4,1,True,12,4,1
p_it316_0,1,4,True,14,1,4
p_it318_0,9,1,True,15,9,1
p_it320_0,1,9,False,17,1,9
p_it324_0,9,5,True,13,9,5
p_it322_0,4,9,True,16,4,9
p_it328_0,5,9,True,13,5,9
p_it326_0,9,2,True,16,9,2
p_it330_0,7,9,True,17,7,9
p_it340_0,5,9,True,9,5,9
p_it334_0,9,2,True,16,9,2
p_it338_0,7,1,False,13,7,1
p_it336_0,4,1,True,16,4,1
p_it332_0,2,9,True,20,2,9
p_it348_0,5,9,True,9,5,9
p_it344_0,1,1,False,13,1,1
p_it342_0,1,4,True,16,1,4
p_it346_0,1,4,False,16,1,4
p_it352_0,7,1,False,11,7,1
p_it350_0,9,7,True,15,9,7
p_it358_0,1,4,True,14,1,4
p_it356_0,9,1,True,17,9,1
p_it354_0,9,7,True,19,9,7
p_it362_0,1,2,True,12,1,2
p_it360_0,2,9,True,16,2,9
p_it364_0,1,5,False,13,1,5
p_it366_0,4,9,True,12,4,9
p_it368_0,9,5,False,11,9,5
p_it372_0,4,1,True,12,4,1
