PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it0_0,9,23,True,25,9,23
p_it2_0,1,9,True,29,1,9
p_it4_0,14,23,True,31,14,23
p_it6_0,1,14,True,32,1,14
p_it14_0,1,5,True,27,1,5
p_it10_0,23,18,True,35,23,18
p_it8_0,1,23,True,37,1,23
p_it16_0,9,23,True,29,9,23
p_it22_0,18,1,True,24,18,1
p_it18_0,14,1,True,30,14,1
p_it12_0,23,1,True,38,23,1
p_it24_0,9,1,True,30,9,1
p_it28_0,5,1,True,28,5,1
p_it32_0,18,1,True,25,18,1
p_it34_0,1,14,True,24,1,14
p_it26_0,23,9,True,33,23,9
p_it20_0,23,1,True,43,23,1
p_it38_0,1,14,True,27,1,14
p_it36_0,18,1,True,32,18,1
p_it30_0,1,9,True,38,1,9
p_it44_0,23,18,True,30,23,18
p_it42_0,9,1,True,35,9,1
p_it46_0,9,1,True,34,9,1
p_it50_0,23,1,True,32,23,1
p_it48_0,23,23,True,36,23,23
p_it56_0,23,18,True,30,23,18
p_it54_0,9,1,True,35,9,1
p_it40_0,23,23,True,51,23,23
p_it52_0,23,18,True,41,23,18
p_it68_0,14,1,True,27,14,1
p_it58_0,1,5,True,37,1,5
p_it62_0,23,1,True,34,23,1
p_it60_0,18,23,True,37,18,23
p_it74_0,23,14,True,24,23,14
p_it64_0,1,14,True,36,1,14
p_it72_0,23,5,True,29,23,5
p_it66_0,5,23,True,38,5,23
p_it76_0,23,1,True,32,23,1
p_it80_0,9,23,True,32,9,23
p_it70_0,1,1,True,45,1,1
p_it84_0,23,1,True,33,23,1
p_it86_0,14,23,True,32,14,23
p_it78_0,1,14,True,43,1,14
p_it90_0,5,1,True,33,5,1
p_it106_0,23,9,True,22,23,9
p_it82_0,23,1,True,47,23,1
p_it94_0,18,23,True,35,18,23
p_it92_0,9,1,True,38,9,1
p_it88_0,23,9,True,42,23,9
p_it102_0,14,1,True,28,14,1
p_it96_0,18,1,True,36,18,1
p_it98_0,1,23,True,37,1,23
