PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it0_0,18,1,True,21,18,1
p_it4_0,14,1,True,20,14,1
p_it12_0,1,14,True,17,1,14
p_it10_0,9,23,True,19,9,23
p_it2_0,1,1,True,28,1,1
p_it6_0,23,9,True,24,23,9
p_it8_0,23,5,True,28,23,5
p_it14_0,5,23,True,25,5,23
p_it22_0,18,23,True,22,18,23
p_it18_0,23,23,True,27,23,23
p_it16_0,1,1,True,30,1,1
p_it24_0,18,23,True,29,18,23
p_it20_0,23,1,True,33,23,1
p_it34_0,1,14,True,21,1,14
p_it28_0,23,14,True,27,23,14
p_it26_0,1,9,True,32,1,9
p_it36_0,1,14,True,23,1,14
p_it30_0,23,5,True,29,23,5
p_it32_0,5,1,True,32,5,1
p_it44_0,1,18,True,24,1,18
p_it38_0,23,1,True,38,23,1
p_it40_0,1,5,True,37,1,5
p_it42_0,1,9,True,36,1,9
p_it46_0,23,9,True,39,23,9
p_it54_0,1,18,True,31,1,18
p_it48_0,5,1,True,37,5,1
p_it56_0,18,1,True,30,18,1
p_it62_0,14,23,True,26,14,23
p_it50_0,23,1,True,42,23,1
p_it60_0,23,9,True,32,23,9
p_it52_0,1,1,True,40,1,1
p_it64_0,9,23,True,29,9,23
p_it58_0,23,18,True,37,23,18
p_it66_0,9,1,True,34,9,1
p_it82_0,14,1,True,26,14,1
p_it72_0,1,1,True,37,1,1
p_it70_0,1,23,True,39,1,23
p_it84_0,14,1,True,26,14,1
p_it74_0,1,18,True,39,1,18
p_it80_0,23,9,True,33,23,9
p_it68_0,1,1,True,47,1,1
p_it76_0,1,1,True,42,1,1
p_it88_0,9,1,True,30,9,1
p_it90_0,18,23,True,31,18,23
p_it86_0,23,9,True,35,23,9
p_it96_0,23,5,True,30,23,5
p_it100_0,1,14,True,27,1,14
p_it92_0,23,18,True,36,23,18
p_it94_0,18,23,True,35,18,23
p_it98_0,23,9,True,34,23,9
p_it110_0,23,14,True,22,23,14
p_it108_0,9,23,True,28,9,23
p_it104_0,23,18,True,32,23,18
p_it106_0,1,14,True,32,1,14
p_it112_0,1,9,True,27,1,9
p_it114_0,23,1,True,34,23,1
p_it116_0,1,5,True,33,1,5
p_it126_0,1,18,True,27,1,18
p_it122_0,18,23,True,31,18,23
p_it118_0,1,9,True,35,1,9
p_it120_0,18,1,True,35,18,1
p_it128_0,1,14,True,30,1,14
p_it132_0,23,18,True,29,23,18
p_it124_0,5,1,True,38,5,1
p_it138_0,23,14,True,26,23,14
p_it130_0,1,23,True,35,1,23
p_it136_0,14,1,True,31,14,1
p_it134_0,23,9,True,33,23,9
p_it142_0,23,18,True,29,23,18
p_it144_0,18,1,True,32,18,1
p_it140_0,5,1,True,39,5,1
p_it150_0,23,18,True,31,23,18
p_it148_0,23,9,True,33,23,9
p_it146_0,1,1,True,40,1,1
p_it154_0,23,5,True,37,23,5
p_it162_0,9,23,True,29,9,23
p_it164_0,1,5,True,28,1,5
p_it152_0,5,1,True,40,5,1
p_it160_0,1,23,True,34,1,23
p_it158_0,23,1,True,38,23,1
p_it166_0,1,5,True,31,1,5
p_it168_0,5,23,True,32,5,23
p_it172_0,23,14,True,28,23,14
p_it170_0,5,23,True,31,5,23
p_it156_0,1,1,True,46,1,1
p_it178_0,1,18,True,31,1,18
p_it176_0,23,23,True,33,23,23
p_it180_0,5,23,True,33,5,23
p_it186_0,1,14,True,28,1,14
p_it174_0,23,18,True,42,23,18
p_it190_0,1,14,True,27,1,14
p_it188_0,1,9,True,31,1,9
p_it182_0,1,1,True,42,1,1
p_it198_0,14,23,True,26,14,23
p_it202_0,23,18,True,24,23,18
p_it196_0,18,1,True,31,18,1
p_it192_0,23,18,True,35,23,18
p_it200_0,14,1,True,28,14,1
p_it194_0,1,18,True,35,1,18
p_it206_0,1,18,True,29,1,18
p_it204_0,9,1,True,32,9,1
p_it212_0,14,23,True,26,14,23
p_it210_0,18,23,True,34,18,23
p_it224_0,14,1,True,24,14,1
p_it214_0,1,1,True,37,1,1
p_it208_0,1,9,True,43,1,9
p_it216_0,23,5,True,36,23,5
p_it228_0,14,23,True,27,14,23
p_it218_0,5,1,True,38,5,1
p_it230_0,1,14,True,27,1,14
p_it222_0,1,1,True,36,1,1
p_it220_0,23,1,True,40,23,1
p_it226_0,1,9,True,37,1,9
p_it234_0,5,23,True,29,5,23
p_it232_0,1,1,True,34,1,1
p_it236_0,1,23,True,34,1,23
p_it238_0,5,23,True,33,5,23
p_it240_0,1,14,True,32,1,14
p_it242_0,5,23,True,31,5,23
p_it252_0,9,1,True,28,9,1
p_it244_0,1,18,True,36,1,18
p_it250_0,1,14,True,32,1,14
p_it246_0,1,1,True,37,1,1
p_it248_0,1,1,True,36,1,1
p_it256_0,14,1,True,31,14,1
p_it254_0,1,5,True,36,1,5
p_it258_0,23,5,True,33,23,5
p_it264_0,1,18,True,30,1,18
p_it262_0,23,5,True,34,23,5
p_it260_0,23,5,True,36,23,5
p_it268_0,9,1,True,30,9,1
p_it280_0,9,1,True,24,9,1
p_it266_0,23,14,True,38,23,14
p_it276_0,1,14,True,28,1,14
p_it274_0,5,23,True,36,5,23
p_it270_0,1,1,True,41,1,1
p_it278_0,23,18,True,36,23,18
p_it272_0,18,1,True,42,18,1
p_it288_0,14,1,True,27,14,1
p_it282_0,1,18,True,37,1,18
p_it284_0,1,1,True,37,1,1
p_it286_0,1,1,True,37,1,1
p_it290_0,5,23,True,33,5,23
p_it302_0,23,9,True,26,23,9
p_it296_0,23,9,True,32,23,9
p_it300_0,23,23,True,31,23,23
p_it298_0,18,1,True,35,18,1
p_it292_0,1,18,True,41,1,18
p_it294_0,1,23,True,42,1,23
p_it314_0,23,14,True,24,23,14
p_it304_0,18,23,True,36,18,23
p_it312_0,9,1,True,29,9,1
p_it310_0,23,1,True,32,23,1
p_it306_0,1,23,True,38,1,23
p_it320_0,5,23,True,32,5,23
p_it308_0,23,14,True,44,23,14
p_it316_0,1,5,True,37,1,5
p_it324_0,23,9,True,32,23,9
p_it318_0,23,14,True,38,23,14
p_it328_0,1,18,True,31,1,18
p_it326_0,23,9,True,34,23,9
p_it322_0,1,1,True,39,1,1
p_it330_0,1,5,True,32,1,5
