PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it0_0,49,20,True,60,49,20
p_it2_0,49,10,True,68,49,10
p_it20_0,20,1,True,54,20,1
p_it8_0,29,1,True,69,29,1
p_it4_0,49,49,True,77,49,49
p_it22_0,29,49,True,101,29,49
p_it34_0,49,10,True,92,49,10
p_it72_0,1,29,True,69,1,29
p_it48_0,1,20,True,98,1,20
p_it32_0,1,20,True,138,1,20
p_it96_0,1,49,True,81,1,49
p_it98_0,49,39,True,83,49,39
p_it58_0,49,10,True,150,49,10
p_it110_0,39,1,True,109,39,1
p_it146_0,49,20,True,80,49,20
p_it156_0,49,1,True,91,49,1
p_it142_0,49,10,True,124,49,10
p_it192_0,1,39,True,95,1,39
p_it202_0,1,1,True,89,1,1
p_it168_0,1,1,True,135,1,1
p_it262_0,1,39,True,79,1,39
p_it210_0,1,49,True,145,1,49
p_it244_0,49,1,True,121,49,1
p_it250_0,1,49,True,127,1,49
p_it226_0,20,49,True,166,20,49
p_it284_0,49,1,True,149,49,1
p_it312_0,1,49,True,129,1,49
p_it338_0,1,39,True,119,1,39
p_it360_0,20,1,True,98,20,1
p_it294_0,29,1,True,181,29,1
