PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it4_0,1,20,True,38,1,20
p_it2_0,1,10,True,42,1,10
p_it0_0,49,49,True,57,49,49
p_it10_0,1,10,True,78,1,10
p_it28_0,49,10,True,74,49,10
p_it22_0,1,1,True,83,1,1
p_it6_0,20,49,True,110,20,49
p_it40_0,20,49,True,98,20,49
p_it20_0,1,20,True,118,1,20
p_it64_0,10,1,True,114,10,1
p_it78_0,10,1,True,108,10,1
p_it96_0,10,1,True,92,10,1
p_it84_0,39,1,True,121,39,1
p_it108_0,49,1,True,117,49,1
p_it116_0,10,1,True,136,10,1
p_it104_0,39,49,True,153,39,49
p_it150_0,10,1,True,112,10,1
p_it172_0,10,1,True,90,10,1
p_it176_0,49,49,True,129,49,49
p_it158_0,29,1,True,147,29,1
p_it182_0,20,49,True,124,20,49
p_it186_0,29,1,True,121,29,1
p_it230_0,29,1,True,77,29,1
p_it280_0,10,1,True,80,10,1
p_it296_0,10,1,True,66,10,1
p_it306_0,1,1,True,67,1,1
p_it282_0,49,10,True,104,49,10
p_it290_0,39,1,True,113,39,1
p_it334_0,39,1,True,91,39,1
p_it318_0,49,1,True,115,49,1
p_it356_0,49,10,True,82,49,10
p_it322_0,1,10,True,132,1,10
p_it376_0,1,49,True,115,1,49
p_it340_0,29,49,True,157,29,49
p_it370_0,29,1,True,129,29,1
