PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it0_0,1,1,True,26,1,1
p_it2_0,14,1,True,27,14,1
p_it6_0,23,18,True,23,23,18
p_it4_0,23,14,True,27,23,14
p_it8_0,23,14,True,30,23,14
p_it10_0,9,23,True,29,9,23
p_it14_0,23,1,True,31,23,1
p_it20_0,23,5,True,26,23,5
p_it24_0,14,1,True,23,14,1
p_it12_0,9,23,True,35,9,23
p_it16_0,23,18,True,35,23,18
p_it22_0,14,1,True,31,14,1
p_it18_0,1,1,True,40,1,1
p_it26_0,1,14,True,33,1,14
p_it34_0,18,23,True,28,18,23
p_it38_0,1,14,True,26,1,14
p_it32_0,1,1,True,33,1,1
p_it30_0,23,23,True,36,23,23
p_it28_0,1,1,True,46,1,1
p_it42_0,1,14,True,33,1,14
p_it48_0,23,14,True,29,23,14
p_it40_0,23,9,True,37,23,9
p_it50_0,18,23,True,27,18,23
p_it52_0,23,18,True,26,23,18
p_it36_0,23,1,True,43,23,1
p_it46_0,1,23,True,36,1,23
p_it44_0,23,18,True,40,23,18
p_it66_0,14,23,True,18,14,23
p_it54_0,1,18,True,33,1,18
p_it56_0,1,9,True,36,1,9
p_it60_0,14,1,True,32,14,1
p_it58_0,9,1,True,37,9,1
p_it62_0,5,23,True,38,5,23
p_it64_0,18,23,True,36,18,23
p_it78_0,9,1,True,29,9,1
p_it70_0,1,9,True,38,1,9
p_it72_0,1,5,True,38,1,5
p_it74_0,1,9,True,36,1,9
p_it76_0,1,1,True,41,1,1
p_it86_0,1,18,True,31,1,18
p_it92_0,1,9,True,25,1,9
p_it80_0,9,1,True,39,9,1
p_it82_0,1,5,True,42,1,5
p_it88_0,18,23,True,37,18,23
p_it84_0,1,23,True,42,1,23
p_it94_0,18,1,True,34,18,1
p_it90_0,5,23,True,39,5,23
p_it98_0,18,23,True,32,18,23
p_it102_0,23,5,True,29,23,5
p_it100_0,23,23,True,35,23,23
p_it96_0,1,9,True,42,1,9
p_it104_0,14,23,True,35,14,23
p_it114_0,5,1,True,29,5,1
p_it108_0,23,18,True,37,23,18
p_it106_0,1,23,True,48,1,23
p_it112_0,23,14,True,42,23,14
p_it122_0,1,14,True,33,1,14
p_it118_0,18,23,True,38,18,23
p_it128_0,9,23,True,30,9,23
p_it116_0,5,1,True,42,5,1
p_it120_0,9,23,True,40,9,23
p_it124_0,23,9,True,43,23,9
p_it126_0,1,18,True,42,1,18
p_it134_0,18,1,True,37,18,1
p_it140_0,1,18,True,31,1,18
p_it130_0,23,1,True,41,23,1
p_it132_0,1,1,True,39,1,1
p_it138_0,14,23,True,38,14,23
p_it136_0,23,23,True,44,23,23
p_it156_0,14,23,True,25,14,23
p_it150_0,14,23,True,33,14,23
p_it162_0,23,14,True,24,23,14
p_it152_0,18,1,True,36,18,1
p_it154_0,5,23,True,34,5,23
p_it142_0,1,9,True,47,1,9
p_it160_0,23,1,True,36,23,1
p_it166_0,23,18,True,31,23,18
