PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it0_0,49,29,True,30,49,29
p_it2_0,20,49,True,31,20,49
p_it4_0,10,1,True,41,10,1
p_it20_0,49,20,True,45,49,20
p_it26_0,49,20,True,40,49,20
p_it14_0,29,49,True,69,29,49
p_it16_0,39,1,True,84,39,1
p_it48_0,39,1,True,52,39,1
p_it36_0,39,1,True,65,39,1
p_it8_0,49,29,True,93,49,29
p_it34_0,1,20,True,81,1,20
p_it12_0,1,49,True,125,1,49
p_it82_0,1,49,True,56,1,49
p_it10_0,39,49,True,138,39,49
p_it94_0,39,49,True,54,39,49
p_it86_0,39,49,True,63,39,49
p_it58_0,1,29,True,92,1,29
p_it60_0,1,29,True,91,1,29
p_it6_0,10,1,True,150,10,1
p_it64_0,10,1,True,92,10,1
p_it56_0,10,1,True,101,10,1
p_it78_0,10,1,True,80,10,1
p_it50_0,1,20,True,136,1,20
p_it44_0,20,49,True,149,20,49
p_it120_0,20,49,True,73,20,49
p_it30_0,49,29,True,163,49,29
p_it74_0,20,49,True,120,20,49
p_it52_0,49,29,True,142,49,29
p_it18_0,20,1,True,186,20,1
p_it88_0,20,1,True,116,20,1
p_it124_0,20,1,True,80,20,1
p_it128_0,20,1,True,76,20,1
p_it66_0,20,1,True,139,20,1
p_it126_0,20,1,True,79,20,1
p_it104_0,20,1,True,102,20,1
p_it152_0,20,1,True,55,20,1
p_it32_0,29,49,True,197,29,49
p_it140_0,29,49,True,89,29,49
p_it148_0,29,49,True,81,29,49
p_it132_0,29,49,True,98,29,49
p_it146_0,29,49,True,85,29,49
p_it76_0,39,49,True,162,39,49
p_it138_0,39,49,True,100,39,49
p_it166_0,39,49,True,72,39,49
p_it98_0,39,49,True,141,39,49
p_it194_0,39,49,True,45,39,49
p_it144_0,39,49,True,96,39,49
p_it22_0,1,10,True,231,1,10
p_it54_0,1,10,True,199,1,10
p_it114_0,1,10,True,139,1,10
p_it130_0,1,29,True,123,1,29
p_it46_0,1,10,True,208,1,10
p_it116_0,1,10,True,138,1,10
p_it68_0,1,10,True,187,1,10
p_it62_0,1,39,True,213,1,39
p_it100_0,1,39,True,175,1,39
p_it188_0,1,39,True,87,1,39
p_it72_0,1,39,True,204,1,39
p_it150_0,1,39,True,127,1,39
p_it106_0,49,20,True,179,49,20
p_it118_0,49,20,True,167,49,20
p_it210_0,49,20,True,75,49,20
p_it230_0,49,20,True,55,49,20
p_it112_0,49,20,True,174,49,20
p_it216_0,49,20,True,70,49,20
p_it178_0,1,29,True,109,1,29
p_it160_0,49,20,True,127,49,20
p_it248_0,49,20,True,40,49,20
p_it24_0,29,1,True,276,29,1
p_it92_0,29,1,True,208,29,1
p_it224_0,29,1,True,76,29,1
p_it238_0,29,1,True,62,29,1
p_it38_0,29,1,True,263,29,1
p_it228_0,29,1,True,73,29,1
p_it182_0,29,1,True,120,29,1
p_it158_0,20,49,True,164,20,49
p_it204_0,20,49,True,118,20,49
p_it236_0,20,49,True,86,20,49
p_it218_0,1,20,True,104,1,20
p_it180_0,20,49,True,143,20,49
p_it208_0,20,49,True,116,20,49
p_it90_0,49,49,True,253,49,49
p_it268_0,49,49,True,75,49,49
p_it196_0,49,49,True,148,49,49
p_it96_0,49,10,True,251,49,10
p_it172_0,49,10,True,175,49,10
p_it206_0,49,10,True,141,49,10
p_it256_0,49,10,True,91,49,10
p_it270_0,49,10,True,77,49,10
p_it142_0,49,10,True,206,49,10
p_it252_0,49,10,True,96,49,10
p_it300_0,49,10,True,48,49,10
p_it190_0,49,10,True,159,49,10
p_it260_0,49,10,True,90,49,10
p_it102_0,1,49,True,277,1,49
p_it192_0,1,49,True,187,1,49
p_it134_0,1,49,True,246,1,49
p_it198_0,1,49,True,183,1,49
p_it156_0,49,29,True,242,49,29
p_it242_0,49,29,True,156,49,29
p_it272_0,49,29,True,126,49,29
p_it170_0,49,29,True,229,49,29
p_it288_0,49,29,True,111,49,29
p_it262_0,49,29,True,138,49,29
p_it28_0,49,1,True,387,49,1
p_it226_0,49,1,True,189,49,1
p_it292_0,49,1,True,123,49,1
p_it318_0,49,1,True,97,49,1
p_it332_0,49,1,True,83,49,1
p_it40_0,49,1,True,376,49,1
p_it298_0,49,1,True,118,49,1
p_it280_0,49,1,True,137,49,1
p_it324_0,49,1,True,94,49,1
p_it264_0,1,29,True,155,1,29
p_it384_0,1,29,True,35,1,29
p_it372_0,1,29,True,48,1,29
p_it174_0,49,39,True,270,49,39
p_it282_0,49,39,True,162,49,39
p_it294_0,49,39,True,150,49,39
p_it278_0,49,39,True,167,49,39
p_it320_0,49,39,True,125,49,39
p_it42_0,10,49,True,404,10,49
p_it220_0,10,49,True,226,10,49
p_it358_0,10,49,True,88,10,49
p_it286_0,49,39,True,160,49,39
p_it70_0,10,49,True,377,10,49
p_it240_0,10,49,True,208,10,49
p_it364_0,1,29,True,90,1,29
p_it386_0,1,29,True,68,1,29
p_it378_0,1,29,True,77,1,29
p_it84_0,39,1,True,398,39,1
p_it162_0,39,1,True,320,39,1
p_it184_0,39,1,True,298,39,1
p_it254_0,39,1,True,228,39,1
p_it340_0,39,1,True,142,39,1
p_it122_0,39,1,True,361,39,1
p_it202_0,39,1,True,281,39,1
p_it370_0,39,1,True,113,39,1
p_it164_0,39,1,True,320,39,1
p_it290_0,39,1,True,195,39,1
p_it232_0,1,20,True,258,1,20
p_it244_0,1,20,True,247,1,20
