PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it8_0,20,49,True,31,20,49
p_it0_0,49,10,True,41,49,10
p_it2_0,49,1,True,50,49,1
p_it4_0,1,49,True,50,1,49
p_it24_0,1,29,True,42,1,29
p_it22_0,39,49,True,45,39,49
p_it16_0,49,49,True,60,49,49
p_it10_0,29,1,True,76,29,1
p_it18_0,29,1,True,68,29,1
p_it12_0,29,1,True,75,29,1
p_it58_0,1,29,True,36,1,29
p_it40_0,10,49,True,56,10,49
p_it46_0,29,49,True,62,29,49
p_it28_0,49,29,True,83,49,29
p_it60_0,49,29,True,51,49,29
p_it54_0,49,29,True,58,49,29
p_it32_0,1,10,True,85,1,10
p_it56_0,1,10,True,61,1,10
p_it38_0,1,10,True,80,1,10
p_it74_0,1,20,True,45,1,20
p_it36_0,39,49,True,104,39,49
p_it62_0,39,49,True,78,39,49
p_it90_0,1,29,True,50,1,29
p_it14_0,1,1,True,127,1,1
p_it70_0,1,1,True,71,1,1
p_it42_0,39,49,True,99,39,49
p_it34_0,1,1,True,108,1,1
p_it72_0,29,49,True,70,29,49
p_it64_0,20,49,True,78,20,49
p_it78_0,29,49,True,65,29,49
p_it68_0,20,49,True,75,20,49
p_it26_0,49,20,True,121,49,20
p_it30_0,49,20,True,118,49,20
p_it120_0,1,29,True,46,1,29
p_it82_0,1,10,True,92,1,10
p_it104_0,1,10,True,70,1,10
p_it110_0,1,10,True,64,1,10
p_it132_0,1,29,True,42,1,29
p_it86_0,1,10,True,89,1,10
p_it106_0,1,10,True,70,1,10
p_it96_0,29,49,True,82,29,49
p_it130_0,49,20,True,54,49,20
p_it138_0,49,20,True,46,49,20
p_it134_0,49,20,True,51,49,20
p_it52_0,10,49,True,136,10,49
p_it116_0,10,49,True,73,10,49
p_it160_0,1,29,True,40,1,29
p_it50_0,49,49,True,155,49,49
p_it124_0,49,49,True,82,49,49
p_it20_0,49,10,True,187,49,10
p_it128_0,49,10,True,79,49,10
p_it152_0,49,10,True,55,49,10
p_it84_0,49,10,True,124,49,10
p_it136_0,49,10,True,73,49,10
p_it102_0,1,39,True,120,1,39
p_it98_0,39,49,True,132,39,49
p_it146_0,39,49,True,84,39,49
p_it142_0,39,49,True,89,39,49
p_it150_0,39,49,True,82,39,49
p_it144_0,29,49,True,90,29,49
p_it168_0,29,49,True,67,29,49
p_it118_0,1,1,True,123,1,1
p_it162_0,1,1,True,79,1,1
p_it176_0,1,1,True,65,1,1
p_it140_0,1,1,True,102,1,1
p_it178_0,1,1,True,64,1,1
p_it174_0,1,1,True,69,1,1
p_it66_0,49,29,True,194,49,29
p_it154_0,49,29,True,106,49,29
p_it214_0,49,29,True,46,49,29
p_it112_0,49,29,True,149,49,29
p_it194_0,49,29,True,68,49,29
p_it44_0,10,1,True,221,10,1
p_it126_0,10,1,True,139,10,1
p_it164_0,10,1,True,101,10,1
p_it48_0,10,1,True,218,10,1
p_it208_0,10,1,True,58,10,1
p_it148_0,10,1,True,119,10,1
p_it198_0,20,49,True,72,20,49
p_it188_0,1,39,True,88,1,39
p_it220_0,1,39,True,56,1,39
p_it196_0,1,39,True,81,1,39
p_it170_0,49,20,True,107,49,20
p_it212_0,49,20,True,65,49,20
p_it244_0,49,20,True,33,49,20
p_it222_0,1,39,True,56,1,39
p_it172_0,49,20,True,106,49,20
p_it224_0,49,20,True,55,49,20
p_it6_0,20,1,True,292,20,1
p_it122_0,20,1,True,176,20,1
p_it216_0,20,1,True,82,20,1
p_it80_0,20,1,True,219,20,1
p_it232_0,20,1,True,67,20,1
p_it200_0,20,1,True,100,20,1
p_it250_0,1,29,True,51,1,29
p_it254_0,1,20,True,49,1,20
p_it88_0,49,39,True,218,49,39
p_it166_0,49,39,True,140,49,39
p_it94_0,49,39,True,213,49,39
p_it238_0,49,39,True,70,49,39
p_it76_0,29,1,True,236,29,1
p_it156_0,29,1,True,156,29,1
p_it228_0,29,1,True,84,29,1
p_it92_0,29,1,True,221,29,1
p_it264_0,29,1,True,49,29,1
p_it186_0,29,1,True,128,29,1
p_it226_0,20,49,True,97,20,49
p_it182_0,39,49,True,142,39,49
p_it218_0,39,49,True,106,39,49
p_it260_0,39,49,True,64,39,49
p_it206_0,1,49,True,119,1,49
p_it202_0,39,49,True,123,39,49
p_it274_0,39,49,True,51,39,49
p_it230_0,39,49,True,96,39,49
p_it100_0,39,1,True,245,39,1
p_it234_0,39,1,True,111,39,1
p_it248_0,39,1,True,97,39,1
p_it114_0,39,1,True,232,39,1
p_it240_0,39,1,True,107,39,1
p_it258_0,49,20,True,95,49,20
p_it286_0,49,20,True,67,49,20
p_it300_0,49,20,True,53,49,20
p_it268_0,49,20,True,86,49,20
p_it290_0,49,20,True,65,49,20
p_it108_0,49,1,True,260,49,1
p_it192_0,49,1,True,176,49,1
p_it262_0,49,1,True,106,49,1
p_it270_0,1,39,True,98,1,39
p_it296_0,1,39,True,72,1,39
p_it184_0,49,1,True,185,49,1
p_it278_0,1,39,True,91,1,39
p_it204_0,49,1,True,166,49,1
p_it280_0,39,49,True,100,39,49
p_it292_0,39,49,True,88,39,49
p_it288_0,39,49,True,93,39,49
p_it348_0,1,20,True,34,1,20
p_it306_0,39,49,True,76,39,49
p_it242_0,10,49,True,148,10,49
p_it324_0,10,49,True,67,10,49
p_it272_0,10,1,True,130,10,1
p_it314_0,10,1,True,88,10,1
p_it308_0,10,1,True,95,10,1
p_it318_0,10,1,True,86,10,1
p_it374_0,1,20,True,34,1,20
p_it256_0,49,49,True,154,49,49
p_it344_0,49,49,True,66,49,49
p_it276_0,49,49,True,135,49,49
p_it376_0,1,20,True,42,1,20
p_it330_0,10,49,True,94,10,49
p_it342_0,10,49,True,82,10,49
p_it334_0,10,49,True,91,10,49
p_it180_0,49,10,True,255,49,10
p_it266_0,49,10,True,169,49,10
p_it380_0,49,10,True,55,49,10
p_it236_0,49,10,True,200,49,10
p_it282_0,49,39,True,154,49,39
p_it302_0,49,39,True,134,49,39
p_it358_0,49,10,True,79,49,10
p_it298_0,49,39,True,139,49,39
p_it400_0,1,29,True,43,1,29
p_it326_0,1,49,True,130,1,49
p_it396_0,1,49,True,60,1,49
p_it338_0,1,49,True,119,1,49
p_it398_0,1,49,True,60,1,49
p_it158_0,1,10,True,302,1,10
p_it336_0,1,10,True,124,1,10
p_it390_0,1,10,True,70,1,10
p_it190_0,1,10,True,271,1,10
p_it402_0,1,10,True,59,1,10
p_it432_0,1,29,True,30,1,29
p_it360_0,1,10,True,102,1,10
p_it312_0,49,20,True,154,49,20
p_it394_0,49,20,True,72,49,20
p_it420_0,49,20,True,46,49,20
p_it356_0,49,20,True,111,49,20
p_it414_0,49,20,True,54,49,20
p_it284_0,29,49,True,186,29,49
p_it418_0,29,49,True,52,29,49
p_it332_0,29,49,True,139,29,49
