PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it2_0,9,1,True,28,9,1
p_it0_0,1,1,True,34,1,1
p_it6_0,5,23,True,32,5,23
p_it4_0,1,23,True,37,1,23
p_it8_0,1,18,True,37,1,18
p_it16_0,9,1,True,34,9,1
p_it28_0,23,9,True,44,23,9
p_it30_0,1,5,True,50,1,5
p_it40_0,18,1,True,41,18,1
p_it32_0,23,9,True,50,23,9
p_it34_0,23,5,True,51,23,5
p_it68_0,9,1,True,38,9,1
p_it76_0,1,9,True,32,1,9
p_it70_0,5,1,True,40,5,1
p_it56_0,1,23,True,64,1,23
p_it74_0,23,9,True,49,23,9
p_it92_0,18,1,True,43,18,1
p_it102_0,23,1,True,34,23,1
p_it104_0,5,23,True,44,5,23
p_it108_0,5,23,True,44,5,23
p_it124_0,18,23,True,37,18,23
p_it122_0,5,23,True,47,5,23
p_it120_0,14,23,True,57,14,23
p_it138_0,23,5,True,48,23,5
p_it152_0,1,14,True,44,1,14
p_it142_0,1,1,True,58,1,1
p_it160_0,1,14,True,43,1,14
p_it176_0,23,18,True,35,23,18
p_it178_0,23,23,True,40,23,23
p_it170_0,1,18,True,56,1,18
p_it204_0,23,5,True,34,23,5
p_it192_0,18,1,True,49,18,1
p_it202_0,23,1,True,50,23,1
p_it206_0,1,5,True,58,1,5
p_it214_0,23,14,True,53,23,14
p_it218_0,18,1,True,56,18,1
p_it226_0,5,1,True,50,5,1
p_it242_0,23,9,True,48,23,9
p_it238_0,18,23,True,59,18,23
p_it260_0,5,1,True,40,5,1
p_it266_0,1,1,True,39,1,1
p_it270_0,23,18,True,43,23,18
p_it272_0,23,23,True,58,23,23
p_it284_0,1,5,True,46,1,5
p_it292_0,23,18,True,47,23,18
p_it298_0,23,5,True,43,23,5
p_it308_0,23,5,True,42,23,5
p_it312_0,23,18,True,53,23,18
p_it322_0,1,5,True,46,1,5
p_it340_0,18,1,True,34,18,1
p_it330_0,5,1,True,50,5,1
p_it328_0,23,1,True,58,23,1
p_it352_0,14,1,True,45,14,1
p_it348_0,9,1,True,54,9,1
p_it366_0,1,5,True,37,1,5
p_it374_0,5,1,True,46,5,1
p_it380_0,18,23,True,49,18,23
p_it370_0,1,23,True,60,1,23
p_it390_0,9,23,True,47,9,23
p_it398_0,1,23,True,42,1,23
p_it410_0,18,23,True,45,18,23
p_it392_0,14,23,True,63,14,23
p_it422_0,18,23,True,49,18,23
p_it430_0,9,1,True,43,9,1
p_it414_0,9,1,True,66,9,1
p_it438_0,23,18,True,45,23,18
p_it440_0,1,5,True,52,1,5
