PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it0_0,29,1,True,33,29,1
p_it2_0,49,29,True,33,49,29
p_it6_0,1,29,True,35,1,29
p_it4_0,49,29,True,39,49,29
p_it12_0,20,49,True,36,20,49
p_it8_0,49,20,True,42,49,20
p_it14_0,1,29,True,37,1,29
p_it10_0,39,49,True,53,39,49
p_it24_0,29,49,True,43,29,49
p_it28_0,1,29,True,43,1,29
p_it20_0,49,20,True,58,49,20
p_it16_0,49,1,True,63,49,1
p_it22_0,49,10,True,58,49,10
p_it32_0,49,29,True,53,49,29
p_it30_0,29,49,True,55,29,49
p_it26_0,10,1,True,64,10,1
p_it18_0,49,49,True,75,49,49
p_it34_0,49,39,True,61,49,39
p_it36_0,10,49,True,64,10,49
p_it42_0,49,29,True,59,49,29
p_it50_0,49,20,True,60,49,20
p_it52_0,10,49,True,60,10,49
p_it48_0,10,49,True,70,10,49
p_it54_0,10,49,True,70,10,49
p_it38_0,49,10,True,96,49,10
p_it62_0,1,10,True,76,1,10
p_it76_0,20,49,True,64,20,49
p_it40_0,1,10,True,100,1,10
p_it86_0,20,49,True,60,20,49
p_it70_0,49,49,True,77,49,49
p_it58_0,39,1,True,91,39,1
p_it88_0,29,49,True,63,29,49
p_it66_0,1,1,True,87,1,1
p_it74_0,49,49,True,83,49,49
p_it72_0,49,39,True,85,49,39
p_it80_0,49,49,True,79,49,49
p_it98_0,20,49,True,72,20,49
p_it100_0,39,1,True,79,39,1
p_it120_0,20,49,True,62,20,49
p_it122_0,49,20,True,66,49,20
p_it124_0,39,1,True,75,39,1
p_it128_0,49,29,True,73,49,29
p_it132_0,39,1,True,71,39,1
p_it130_0,1,10,True,74,1,10
p_it104_0,49,1,True,103,49,1
p_it94_0,49,49,True,115,49,49
p_it136_0,10,1,True,84,10,1
p_it134_0,49,49,True,89,49,49
p_it142_0,1,20,True,84,1,20
p_it144_0,29,1,True,89,29,1
p_it140_0,39,49,True,105,39,49
p_it152_0,29,1,True,95,29,1
p_it184_0,49,20,True,68,49,20
p_it188_0,49,10,True,70,49,10
p_it164_0,10,49,True,96,10,49
p_it168_0,49,1,True,93,49,1
p_it146_0,1,10,True,116,1,10
p_it174_0,49,1,True,91,49,1
p_it170_0,10,1,True,100,10,1
p_it186_0,49,39,True,85,49,39
p_it194_0,1,39,True,79,1,39
p_it216_0,39,1,True,61,39,1
p_it192_0,49,20,True,86,49,20
p_it200_0,39,1,True,81,39,1
p_it208_0,49,1,True,89,49,1
p_it202_0,49,49,True,99,49,49
p_it236_0,29,1,True,67,29,1
p_it222_0,49,1,True,83,49,1
p_it252_0,49,29,True,61,49,29
p_it258_0,49,20,True,64,49,20
p_it234_0,49,49,True,89,49,49
p_it230_0,1,1,True,93,1,1
p_it248_0,20,49,True,76,20,49
p_it256_0,29,1,True,73,29,1
p_it242_0,49,20,True,88,49,20
p_it246_0,39,1,True,87,39,1
p_it266_0,49,10,True,68,49,10
p_it244_0,1,39,True,97,1,39
p_it250_0,1,1,True,95,1,1
p_it262_0,49,1,True,93,49,1
p_it280_0,49,20,True,82,49,20
p_it274_0,39,49,True,91,39,49
p_it310_0,39,1,True,65,39,1
p_it286_0,49,49,True,93,49,49
p_it288_0,49,1,True,93,49,1
p_it314_0,20,49,True,72,20,49
p_it302_0,1,49,True,87,1,49
p_it316_0,39,1,True,73,39,1
p_it304_0,49,49,True,87,49,49
p_it308_0,1,39,True,85,1,39
p_it300_0,1,1,True,95,1,1
p_it312_0,49,1,True,87,49,1
p_it328_0,49,29,True,83,49,29
p_it334_0,49,49,True,83,49,49
p_it356_0,20,49,True,66,20,49
p_it330_0,39,1,True,93,39,1
p_it348_0,39,1,True,75,39,1
p_it306_0,1,49,True,127,1,49
p_it380_0,20,49,True,60,20,49
p_it352_0,39,1,True,91,39,1
p_it360_0,20,49,True,84,20,49
p_it354_0,10,1,True,92,10,1
p_it364_0,1,1,True,89,1,1
p_it368_0,1,1,True,93,1,1
p_it384_0,49,39,True,77,49,39
p_it358_0,1,20,True,104,1,20
p_it392_0,49,39,True,79,49,39
p_it410_0,10,49,True,72,10,49
p_it414_0,1,39,True,73,1,39
p_it396_0,1,20,True,98,1,20
p_it424_0,49,39,True,73,49,39
p_it430_0,39,1,True,67,39,1
